tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-328,Basel,Hard,32,A,20091102,23,104527,6.0,,Stan Wawrinka,R,183.0,SUI,24.5995893224,103813,,,Jarkko Nieminen,L,185.0,FIN,28.2792607803,7-5 2-6 6-1,3,R16,120.0,10.0,2.0,78.0,47.0,37.0,13.0,14.0,0.0,3.0,2.0,1.0,98.0,64.0,38.0,18.0,13.0,10.0,14.0,21.0,1580.0,122.0,460.0
2009-328,Basel,Hard,32,A,20091102,24,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.4503764545,103401,,,Jan Hernych,R,190.0,CZE,30.3244353183,6-0 6-0,3,R16,53.0,4.0,1.0,47.0,30.0,21.0,11.0,6.0,3.0,3.0,2.0,2.0,37.0,21.0,8.0,3.0,6.0,3.0,9.0,3.0,7890.0,59.0,747.0
2009-328,Basel,Hard,32,A,20091102,25,103819,1.0,,Roger Federer,R,185.0,SUI,28.2354551677,105095,,Q,Evgeny Korolev,R,185.0,KAZ,21.7166324435,6-3 6-2,3,QF,56.0,7.0,0.0,55.0,41.0,32.0,8.0,9.0,2.0,2.0,3.0,2.0,43.0,25.0,18.0,8.0,8.0,1.0,4.0,1.0,10055.0,58.0,756.0
2009-328,Basel,Hard,32,A,20091102,26,103843,,WC,Marco Chiudinelli,R,185.0,SUI,28.1451060917,104755,,,Richard Gasquet,R,185.0,FRA,23.3757700205,6-1 6-3,3,QF,62.0,13.0,2.0,44.0,31.0,28.0,6.0,8.0,3.0,3.0,3.0,2.0,50.0,39.0,20.0,3.0,8.0,3.0,7.0,73.0,643.0,57.0,760.0
2009-328,Basel,Hard,32,A,20091102,27,103285,5.0,,Radek Stepanek,R,185.0,CZE,30.932238193,105227,4.0,,Marin Cilic,R,198.0,CRO,21.0951403149,4-6 6-3 6-3,3,QF,122.0,7.0,4.0,86.0,53.0,37.0,20.0,14.0,6.0,8.0,10.0,1.0,84.0,46.0,33.0,17.0,14.0,0.0,4.0,14.0,2140.0,13.0,2355.0
2009-328,Basel,Hard,32,A,20091102,28,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.4503764545,104527,6.0,,Stan Wawrinka,R,183.0,SUI,24.5995893224,3-6 7-6(5) 6-2,3,QF,139.0,5.0,1.0,84.0,51.0,44.0,17.0,14.0,4.0,6.0,13.0,1.0,96.0,61.0,44.0,19.0,15.0,6.0,9.0,3.0,7890.0,21.0,1580.0
2009-328,Basel,Hard,32,A,20091102,29,103819,1.0,,Roger Federer,R,185.0,SUI,28.2354551677,103843,,WC,Marco Chiudinelli,R,185.0,SUI,28.1451060917,7-6(7) 6-3,3,SF,85.0,4.0,0.0,63.0,44.0,36.0,15.0,11.0,3.0,3.0,1.0,2.0,67.0,52.0,39.0,7.0,10.0,2.0,3.0,1.0,10055.0,73.0,643.0
2009-328,Basel,Hard,32,A,20091102,30,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.4503764545,103285,5.0,,Radek Stepanek,R,185.0,CZE,30.932238193,6-7(4) 7-5 6-2,3,SF,151.0,7.0,7.0,105.0,58.0,44.0,28.0,16.0,7.0,7.0,8.0,2.0,106.0,62.0,48.0,21.0,16.0,5.0,8.0,3.0,7890.0,14.0,2140.0
2009-328,Basel,Hard,32,A,20091102,31,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.4503764545,103819,1.0,,Roger Federer,R,185.0,SUI,28.2354551677,6-4 4-6 6-2,3,F,131.0,6.0,7.0,98.0,63.0,45.0,19.0,14.0,9.0,11.0,10.0,1.0,86.0,61.0,42.0,11.0,14.0,4.0,8.0,3.0,7890.0,1.0,10055.0
2009-329,Tokyo,Hard,32,A,20091005,1,104273,,Q,Edouard Roger Vasselin,R,188.0,FRA,25.8535249829,105223,1.0,,Juan Martin del Potro,R,198.0,ARG,21.0321697467,6-4 6-4,3,R32,89.0,9.0,2.0,74.0,43.0,34.0,18.0,10.0,6.0,6.0,6.0,1.0,58.0,29.0,24.0,14.0,10.0,2.0,4.0,189.0,283.0,5.0,6555.0
2009-329,Tokyo,Hard,32,A,20091005,2,103781,,,Jurgen Melzer,L,183.0,AUT,28.372347707,104919,,,Leonardo Mayer,R,188.0,ARG,22.392881588,7-6(4) 6-3,3,R32,112.0,5.0,2.0,72.0,47.0,39.0,13.0,11.0,3.0,3.0,10.0,1.0,88.0,55.0,40.0,15.0,10.0,6.0,7.0,39.0,1060.0,63.0,808.0
2009-329,Tokyo,Hard,32,A,20091005,3,102148,,,Fabrice Santoro,R,178.0,FRA,36.8213552361,104979,,,Andrey Golubev,R,185.0,KAZ,22.2067077344,6-7(5) 7-6(2) 6-2,3,R32,157.0,2.0,3.0,111.0,83.0,64.0,10.0,16.0,6.0,8.0,8.0,4.0,131.0,84.0,52.0,24.0,16.0,13.0,17.0,42.0,1038.0,69.0,759.0
2009-329,Tokyo,Hard,32,A,20091005,4,103720,8.0,,Lleyton Hewitt,R,180.0,AUS,28.6105407255,105147,,WC,Tatsuma Ito,R,180.0,JPN,21.3826146475,6-1 7-5,3,R32,82.0,4.0,1.0,62.0,38.0,25.0,16.0,10.0,1.0,2.0,5.0,2.0,54.0,31.0,21.0,7.0,9.0,3.0,7.0,26.0,1375.0,237.0,213.0
2009-329,Tokyo,Hard,32,A,20091005,5,104468,3.0,,Gilles Simon,R,183.0,FRA,24.772073922,102863,,WC,Takao Suzuki,R,175.0,JPN,33.0403832991,6-3 6-4,3,R32,64.0,9.0,1.0,60.0,34.0,27.0,17.0,10.0,2.0,2.0,4.0,2.0,46.0,28.0,16.0,13.0,9.0,0.0,2.0,10.0,3250.0,355.0,116.0
2009-329,Tokyo,Hard,32,A,20091005,6,104022,,,Mikhail Youzhny,R,183.0,RUS,27.279945243,105064,,,Thomaz Bellucci,L,188.0,BRA,21.7659137577,6-2 6-3,3,R32,93.0,1.0,1.0,58.0,31.0,25.0,14.0,9.0,4.0,5.0,3.0,3.0,62.0,37.0,17.0,14.0,8.0,4.0,8.0,49.0,910.0,56.0,833.0
2009-329,Tokyo,Hard,32,A,20091005,7,104676,,,Andreas Beck,L,190.0,GER,23.6632443532,102783,,,Rainer Schuettler,R,180.0,GER,33.4455852156,6-3 4-6 7-6(3),3,R32,164.0,12.0,5.0,111.0,63.0,49.0,20.0,16.0,9.0,12.0,8.0,5.0,120.0,72.0,44.0,27.0,15.0,11.0,14.0,40.0,1054.0,99.0,565.0
2009-329,Tokyo,Hard,32,A,20091005,8,104607,5.0,,Tomas Berdych,R,196.0,CZE,24.0492813142,104424,,WC,Go Soeda,R,178.0,JPN,25.0814510609,6-2 6-4,3,R32,69.0,6.0,0.0,44.0,25.0,21.0,15.0,9.0,0.0,0.0,3.0,8.0,63.0,35.0,24.0,11.0,9.0,4.0,7.0,21.0,1660.0,176.0,306.0
2009-329,Tokyo,Hard,32,A,20091005,9,104527,7.0,,Stan Wawrinka,R,183.0,SUI,24.5229295003,104545,,,John Isner,R,206.0,USA,24.4435318275,6-4 6-4,3,R32,93.0,8.0,2.0,55.0,30.0,29.0,14.0,10.0,1.0,1.0,9.0,2.0,75.0,51.0,33.0,12.0,10.0,5.0,7.0,23.0,1560.0,43.0,1013.0
2009-329,Tokyo,Hard,32,A,20091005,10,103752,,,Simon Greul,R,185.0,GER,28.4791238877,103506,,,Martin Vassallo Arguello,R,183.0,ARG,29.6509240246,4-6 6-4 6-2,3,R32,116.0,7.0,1.0,68.0,39.0,33.0,21.0,14.0,0.0,1.0,8.0,1.0,99.0,79.0,49.0,11.0,14.0,9.0,12.0,71.0,740.0,47.0,955.0
2009-329,Tokyo,Hard,32,A,20091005,11,103843,,Q,Marco Chiudinelli,R,185.0,SUI,28.0684462697,104534,,,Dudi Sela,R,175.0,ISR,24.5037645448,4-6 6-1 6-4,3,R32,129.0,8.0,3.0,99.0,53.0,40.0,25.0,14.0,3.0,4.0,6.0,4.0,79.0,43.0,32.0,17.0,13.0,5.0,8.0,100.0,558.0,44.0,1010.0
2009-329,Tokyo,Hard,32,A,20091005,12,104792,4.0,,Gael Monfils,R,193.0,FRA,23.0937713895,104947,,Q,Marsel Ilhan,R,190.0,TUR,22.3189596167,6-2 6-4,3,R32,66.0,15.0,0.0,62.0,47.0,33.0,8.0,9.0,5.0,5.0,3.0,1.0,56.0,34.0,24.0,9.0,9.0,3.0,6.0,13.0,2455.0,160.0,348.0
2009-329,Tokyo,Hard,32,A,20091005,13,105208,,Q,Ernests Gulbis,R,190.0,LAT,21.0978781656,103285,6.0,,Radek Stepanek,R,185.0,CZE,30.855578371,6-4 6-4,3,R32,96.0,13.0,6.0,63.0,43.0,33.0,13.0,10.0,5.0,5.0,10.0,2.0,48.0,30.0,20.0,12.0,10.0,0.0,2.0,98.0,570.0,16.0,2055.0
2009-329,Tokyo,Hard,32,A,20091005,14,104338,,,Juan Monaco,R,185.0,ARG,25.5195071869,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.3381245722,5-0 RET,3,R32,19.0,2.0,0.0,16.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,2.0,0.0,2.0,31.0,1220.0,52.0,899.0
2009-329,Tokyo,Hard,32,A,20091005,15,104755,,,Richard Gasquet,R,185.0,FRA,23.2991101985,104332,,,Philipp Petzschner,R,185.0,GER,25.5331964408,6-3 6-2,3,R32,68.0,4.0,0.0,57.0,31.0,25.0,15.0,9.0,0.0,0.0,2.0,4.0,52.0,22.0,16.0,14.0,8.0,4.0,7.0,53.0,855.0,36.0,1137.0
2009-329,Tokyo,Hard,32,A,20091005,16,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.4681724846,104999,,,Mischa Zverev,L,190.0,GER,22.12183436,6-4 6-3,3,R32,82.0,10.0,2.0,63.0,41.0,29.0,13.0,10.0,4.0,5.0,3.0,2.0,62.0,39.0,26.0,9.0,9.0,7.0,10.0,7.0,3690.0,48.0,920.0
2009-329,Tokyo,Hard,32,A,20091005,17,104273,,Q,Edouard Roger Vasselin,R,188.0,FRA,25.8535249829,103781,,,Jurgen Melzer,L,183.0,AUT,28.372347707,4-6 6-2 6-3,3,R16,109.0,15.0,0.0,93.0,64.0,49.0,10.0,14.0,7.0,9.0,13.0,1.0,75.0,41.0,27.0,20.0,13.0,4.0,8.0,189.0,283.0,39.0,1060.0
2009-329,Tokyo,Hard,32,A,20091005,18,103720,8.0,,Lleyton Hewitt,R,180.0,AUS,28.6105407255,102148,,,Fabrice Santoro,R,178.0,FRA,36.8213552361,3-6 6-3 6-1,3,R16,111.0,10.0,3.0,80.0,44.0,32.0,18.0,13.0,3.0,6.0,7.0,4.0,79.0,45.0,33.0,11.0,12.0,7.0,12.0,26.0,1375.0,42.0,1038.0
2009-329,Tokyo,Hard,32,A,20091005,19,104022,,,Mikhail Youzhny,R,183.0,RUS,27.279945243,104468,3.0,,Gilles Simon,R,183.0,FRA,24.772073922,7-6(5) 6-7(5) 6-4,3,R16,159.0,8.0,1.0,108.0,76.0,61.0,15.0,17.0,0.0,1.0,8.0,3.0,124.0,75.0,58.0,24.0,17.0,8.0,10.0,49.0,910.0,10.0,3250.0
2009-329,Tokyo,Hard,32,A,20091005,20,104607,5.0,,Tomas Berdych,R,196.0,CZE,24.0492813142,104676,,,Andreas Beck,L,190.0,GER,23.6632443532,6-4 6-1,3,R16,83.0,15.0,0.0,59.0,41.0,34.0,7.0,8.0,4.0,4.0,2.0,6.0,66.0,38.0,21.0,14.0,9.0,6.0,10.0,21.0,1660.0,40.0,1054.0
2009-329,Tokyo,Hard,32,A,20091005,21,104527,7.0,,Stan Wawrinka,R,183.0,SUI,24.5229295003,103752,,,Simon Greul,R,185.0,GER,28.4791238877,6-3 6-2,3,R16,76.0,9.0,1.0,47.0,31.0,27.0,10.0,9.0,1.0,1.0,1.0,2.0,61.0,35.0,19.0,15.0,8.0,5.0,8.0,23.0,1560.0,71.0,740.0
2009-329,Tokyo,Hard,32,A,20091005,22,104792,4.0,,Gael Monfils,R,193.0,FRA,23.0937713895,103843,,Q,Marco Chiudinelli,R,185.0,SUI,28.0684462697,7-6(5) 6-3,3,R16,86.0,10.0,1.0,66.0,37.0,29.0,16.0,10.0,4.0,5.0,1.0,2.0,67.0,41.0,28.0,12.0,11.0,1.0,4.0,13.0,2455.0,100.0,558.0
2009-329,Tokyo,Hard,32,A,20091005,23,105208,,Q,Ernests Gulbis,R,190.0,LAT,21.0978781656,104338,,,Juan Monaco,R,185.0,ARG,25.5195071869,6-3 4-1 RET,3,R16,60.0,2.0,2.0,41.0,30.0,23.0,4.0,7.0,1.0,2.0,1.0,2.0,39.0,27.0,15.0,4.0,7.0,0.0,4.0,98.0,570.0,31.0,1220.0
2009-329,Tokyo,Hard,32,A,20091005,24,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.4681724846,104755,,,Richard Gasquet,R,185.0,FRA,23.2991101985,4-6 6-2 6-2,3,R16,99.0,12.0,4.0,89.0,48.0,35.0,24.0,13.0,5.0,6.0,2.0,4.0,66.0,35.0,24.0,16.0,13.0,3.0,7.0,7.0,3690.0,53.0,855.0
2009-329,Tokyo,Hard,32,A,20091005,25,103720,8.0,,Lleyton Hewitt,R,180.0,AUS,28.6105407255,104273,,Q,Edouard Roger Vasselin,R,188.0,FRA,25.8535249829,6-4 6-0,3,QF,67.0,5.0,1.0,39.0,24.0,22.0,7.0,8.0,1.0,2.0,2.0,1.0,56.0,35.0,21.0,7.0,8.0,7.0,12.0,26.0,1375.0,189.0,283.0
2009-329,Tokyo,Hard,32,A,20091005,26,104022,,,Mikhail Youzhny,R,183.0,RUS,27.279945243,104607,5.0,,Tomas Berdych,R,196.0,CZE,24.0492813142,6-2 7-6(6),3,QF,97.0,9.0,1.0,70.0,46.0,32.0,13.0,10.0,3.0,5.0,3.0,1.0,64.0,42.0,24.0,13.0,10.0,1.0,5.0,49.0,910.0,21.0,1660.0
2009-329,Tokyo,Hard,32,A,20091005,27,104792,4.0,,Gael Monfils,R,193.0,FRA,23.0937713895,104527,7.0,,Stan Wawrinka,R,183.0,SUI,24.5229295003,2-6 6-3 6-4,3,QF,113.0,9.0,3.0,94.0,63.0,45.0,15.0,14.0,4.0,6.0,10.0,0.0,78.0,37.0,31.0,21.0,13.0,2.0,4.0,13.0,2455.0,23.0,1560.0
2009-329,Tokyo,Hard,32,A,20091005,28,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.4681724846,105208,,Q,Ernests Gulbis,R,190.0,LAT,21.0978781656,4-6 6-4 6-3,3,QF,92.0,19.0,0.0,78.0,56.0,48.0,11.0,15.0,2.0,3.0,11.0,2.0,75.0,53.0,39.0,14.0,14.0,2.0,4.0,7.0,3690.0,98.0,570.0
2009-329,Tokyo,Hard,32,A,20091005,29,104022,,,Mikhail Youzhny,R,183.0,RUS,27.279945243,103720,8.0,,Lleyton Hewitt,R,180.0,AUS,28.6105407255,6-2 5-7 7-5,3,SF,159.0,10.0,3.0,105.0,62.0,46.0,25.0,16.0,6.0,7.0,3.0,1.0,92.0,43.0,31.0,28.0,16.0,2.0,5.0,49.0,910.0,26.0,1375.0
2009-329,Tokyo,Hard,32,A,20091005,30,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.4681724846,104792,4.0,,Gael Monfils,R,193.0,FRA,23.0937713895,6-3 6-3,3,SF,56.0,9.0,0.0,42.0,29.0,28.0,8.0,9.0,0.0,0.0,4.0,3.0,61.0,41.0,29.0,6.0,9.0,4.0,7.0,7.0,3690.0,13.0,2455.0
2009-329,Tokyo,Hard,32,A,20091005,31,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.4681724846,104022,,,Mikhail Youzhny,R,183.0,RUS,27.279945243,6-3 6-3,3,F,69.0,11.0,0.0,57.0,43.0,34.0,8.0,9.0,1.0,1.0,3.0,0.0,50.0,35.0,22.0,7.0,9.0,1.0,4.0,7.0,3690.0,49.0,910.0
2009-3348,New Haven,Hard,48,A,20090823,1,103470,,,Robert Kendrick,R,190.0,USA,29.7741273101,104233,,Q,Frederik Nielsen,R,190.0,DEN,25.993155373,6-3 7-5,3,R64,69.0,8.0,4.0,66.0,34.0,25.0,18.0,11.0,3.0,5.0,4.0,1.0,60.0,27.0,20.0,14.0,10.0,4.0,8.0,77.0,747.0,315.0,161.0
2009-3348,New Haven,Hard,48,A,20090823,2,103808,,,Potito Starace,R,188.0,ITA,28.1122518823,104999,,,Mischa Zverev,L,190.0,GER,22.006844627,6-3 2-6 6-3,3,R64,97.0,4.0,1.0,81.0,65.0,42.0,10.0,13.0,2.0,4.0,7.0,8.0,84.0,49.0,37.0,15.0,13.0,6.0,9.0,92.0,665.0,53.0,930.0
2009-3348,New Haven,Hard,48,A,20090823,3,103451,,,Bjorn Phau,R,175.0,GER,29.8891170431,103794,,,Benjamin Becker,R,178.0,GER,28.1889117043,2-6 6-2 6-3,3,R64,96.0,4.0,7.0,89.0,49.0,33.0,24.0,13.0,3.0,5.0,8.0,1.0,62.0,41.0,31.0,11.0,12.0,0.0,3.0,85.0,707.0,45.0,1054.0
2009-3348,New Haven,Hard,48,A,20090823,4,102967,,,Marc Gicquel,R,188.0,FRA,32.4024640657,103506,,,Martin Vassallo Arguello,R,183.0,ARG,29.5359342916,6-3 6-4,3,R64,93.0,2.0,5.0,57.0,33.0,26.0,17.0,10.0,3.0,3.0,3.0,0.0,85.0,58.0,36.0,12.0,9.0,12.0,14.0,81.0,729.0,51.0,973.0
2009-3348,New Haven,Hard,48,A,20090823,5,104076,,,Jose Acasuso,R,190.0,ARG,26.8446269678,104216,,,Maximo Gonzalez,R,175.0,ARG,26.0971937029,6-1 6-7(7) 6-2,3,R64,135.0,19.0,1.0,100.0,57.0,45.0,24.0,13.0,6.0,6.0,2.0,3.0,95.0,54.0,36.0,21.0,14.0,9.0,14.0,52.0,960.0,79.0,739.0
2009-3348,New Haven,Hard,48,A,20090823,6,103758,,WC,Taylor Dent,R,188.0,USA,28.334017796,103344,,,Ivan Ljubicic,R,193.0,CRO,30.4339493498,6-3 6-4,3,R64,66.0,8.0,6.0,56.0,33.0,30.0,13.0,10.0,1.0,1.0,7.0,1.0,49.0,30.0,22.0,10.0,9.0,3.0,5.0,196.0,309.0,50.0,976.0
2009-3348,New Haven,Hard,48,A,20090823,7,103722,,,Florent Serra,R,180.0,FRA,28.4845995893,104327,,,Steve Darcis,R,178.0,BEL,25.4483230664,6-3 6-3,3,R64,82.0,2.0,0.0,51.0,30.0,22.0,12.0,9.0,0.0,1.0,4.0,5.0,77.0,35.0,25.0,16.0,9.0,8.0,12.0,60.0,866.0,97.0,638.0
2009-3348,New Haven,Hard,48,A,20090823,8,104330,,WC,Rajeev Ram,R,193.0,USA,25.4346338125,102839,,Q,Nicolas Lapentti,R,188.0,ECU,33.029431896,7-5 1-6 7-6(3),3,R64,145.0,11.0,3.0,107.0,54.0,42.0,24.0,15.0,5.0,8.0,4.0,3.0,94.0,61.0,45.0,17.0,16.0,3.0,5.0,117.0,534.0,163.0,378.0
2009-3348,New Haven,Hard,48,A,20090823,9,103240,,,Kevin Kim,R,180.0,USA,31.0800821355,104559,,,Teymuraz Gabashvili,R,188.0,RUS,24.2546201232,6-4 5-7 6-3,3,R64,147.0,14.0,8.0,118.0,62.0,49.0,24.0,15.0,9.0,11.0,11.0,8.0,105.0,50.0,38.0,27.0,16.0,6.0,10.0,100.0,632.0,74.0,769.0
2009-3348,New Haven,Hard,48,A,20090823,10,104523,,Q,Frederico Gil,R,178.0,POR,24.4188911704,104571,,WC,Marcos Baghdatis,R,183.0,CYP,24.1861738535,6-4 6-3,3,R64,82.0,4.0,2.0,57.0,33.0,26.0,16.0,10.0,1.0,1.0,2.0,5.0,55.0,21.0,14.0,20.0,9.0,4.0,6.0,110.0,579.0,109.0,580.0
2009-3348,New Haven,Hard,48,A,20090823,11,104620,,,Simone Bolelli,R,183.0,ITA,23.8767967146,103294,,,Christophe Rochus,R,170.0,BEL,30.6913073238,6-3 6-4,3,R64,77.0,6.0,3.0,60.0,38.0,26.0,11.0,9.0,3.0,5.0,2.0,7.0,58.0,31.0,20.0,10.0,10.0,5.0,10.0,67.0,816.0,72.0,799.0
2009-3348,New Haven,Hard,48,A,20090823,12,104919,,,Leonardo Mayer,R,188.0,ARG,22.2778918549,104797,,,Denis Istomin,R,188.0,UZB,22.9623545517,6-2 6-4,3,R64,73.0,3.0,3.0,52.0,29.0,23.0,16.0,9.0,1.0,1.0,2.0,2.0,58.0,32.0,22.0,12.0,9.0,0.0,3.0,65.0,834.0,107.0,587.0
2009-3348,New Haven,Hard,48,A,20090823,13,104386,,,Janko Tipsarevic,R,180.0,SRB,25.1718001369,104926,,,Fabio Fognini,R,178.0,ITA,22.2532511978,7-5 2-0 RET,3,R64,69.0,2.0,3.0,53.0,23.0,17.0,14.0,7.0,3.0,5.0,2.0,6.0,43.0,23.0,11.0,8.0,7.0,1.0,5.0,63.0,855.0,73.0,785.0
2009-3348,New Haven,Hard,48,A,20090823,14,104655,,Q,Pablo Cuevas,R,180.0,URU,23.6440793977,104979,,,Andrey Golubev,R,185.0,KAZ,22.0917180014,6-3 6-4,3,R64,74.0,4.0,5.0,63.0,35.0,28.0,17.0,10.0,2.0,2.0,4.0,3.0,51.0,27.0,19.0,15.0,9.0,3.0,5.0,69.0,813.0,56.0,901.0
2009-3348,New Haven,Hard,48,A,20090823,15,104229,,,Yen Hsun Lu,R,180.0,TPE,26.0287474333,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.2231348392,6-2 6-2,3,R64,72.0,6.0,1.0,50.0,31.0,23.0,13.0,8.0,0.0,0.0,1.0,11.0,54.0,34.0,21.0,5.0,8.0,6.0,10.0,71.0,803.0,49.0,984.0
2009-3348,New Haven,Hard,48,A,20090823,16,104154,,,Paul Capdeville,R,190.0,CHI,26.3956194387,103813,,,Jarkko Nieminen,L,185.0,FIN,28.0876112252,7-5 6-3,3,R64,77.0,4.0,2.0,60.0,38.0,30.0,12.0,11.0,2.0,3.0,3.0,3.0,69.0,37.0,23.0,16.0,10.0,10.0,13.0,88.0,680.0,54.0,924.0
2009-3348,New Haven,Hard,48,A,20090823,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,28.2272416153,103470,,,Robert Kendrick,R,190.0,USA,29.7741273101,7-6(10) 6-3,3,R32,82.0,6.0,1.0,67.0,47.0,34.0,16.0,11.0,2.0,3.0,12.0,2.0,66.0,38.0,31.0,11.0,10.0,1.0,3.0,8.0,3655.0,77.0,747.0
2009-3348,New Haven,Hard,48,A,20090823,18,102148,15.0,,Fabrice Santoro,R,178.0,FRA,36.7063655031,103808,,,Potito Starace,R,188.0,ITA,28.1122518823,7-5 6-0,3,R32,76.0,3.0,1.0,65.0,38.0,24.0,13.0,9.0,2.0,4.0,4.0,5.0,49.0,33.0,18.0,4.0,9.0,4.0,10.0,44.0,1060.0,92.0,665.0
2009-3348,New Haven,Hard,48,A,20090823,19,103451,,,Bjorn Phau,R,175.0,GER,29.8891170431,104597,9.0,,Nicolas Almagro,R,183.0,ESP,24.0082135524,2-6 6-3 7-5,3,R32,122.0,7.0,1.0,91.0,46.0,27.0,27.0,14.0,8.0,12.0,8.0,3.0,98.0,51.0,36.0,22.0,15.0,7.0,12.0,85.0,707.0,33.0,1285.0
2009-3348,New Haven,Hard,48,A,20090823,20,105023,6.0,,Sam Querrey,R,198.0,USA,21.8809034908,102967,,,Marc Gicquel,R,188.0,FRA,32.4024640657,6-4 6-7(3) 6-2,3,R32,117.0,11.0,2.0,94.0,56.0,42.0,21.0,15.0,3.0,5.0,5.0,4.0,97.0,49.0,37.0,20.0,15.0,9.0,14.0,23.0,1520.0,81.0,729.0
2009-3348,New Haven,Hard,48,A,20090823,21,104076,,,Jose Acasuso,R,190.0,ARG,26.8446269678,103990,3.0,,Tommy Robredo,R,180.0,ESP,27.3155373032,3-6 7-5 7-6(5),3,R32,147.0,7.0,4.0,97.0,43.0,34.0,33.0,16.0,4.0,7.0,8.0,5.0,111.0,63.0,47.0,26.0,17.0,6.0,9.0,52.0,960.0,15.0,2165.0
2009-3348,New Haven,Hard,48,A,20090823,22,103857,14.0,,Igor Kunitsyn,R,180.0,RUS,27.8986995209,103758,,WC,Taylor Dent,R,188.0,USA,28.334017796,6-3 6-4,3,R32,82.0,0.0,3.0,70.0,39.0,29.0,18.0,10.0,6.0,6.0,8.0,3.0,52.0,32.0,26.0,9.0,9.0,2.0,4.0,42.0,1098.0,196.0,309.0
2009-3348,New Haven,Hard,48,A,20090823,23,103722,,,Florent Serra,R,180.0,FRA,28.4845995893,104871,10.0,,Jeremy Chardy,R,188.0,FRA,22.5297741273,6-7(8) 7-6(4) 6-1,3,R32,128.0,13.0,2.0,100.0,63.0,46.0,25.0,16.0,1.0,2.0,11.0,11.0,106.0,45.0,33.0,31.0,15.0,3.0,6.0,60.0,866.0,34.0,1267.0
2009-3348,New Haven,Hard,48,A,20090823,24,104330,,WC,Rajeev Ram,R,193.0,USA,25.4346338125,103888,5.0,,Mardy Fish,R,188.0,USA,27.7070499658,6-3 6-3,3,R32,73.0,10.0,1.0,61.0,31.0,24.0,17.0,9.0,5.0,5.0,5.0,1.0,56.0,32.0,20.0,12.0,9.0,2.0,5.0,117.0,534.0,26.0,1410.0
2009-3348,New Haven,Hard,48,A,20090823,25,104214,7.0,,Igor Andreev,R,185.0,RUS,26.1136208077,103240,,,Kevin Kim,R,180.0,USA,31.0800821355,6-3 6-1,3,R32,53.0,5.0,2.0,38.0,25.0,23.0,9.0,8.0,0.0,0.0,1.0,6.0,57.0,23.0,16.0,13.0,8.0,8.0,12.0,30.0,1330.0,100.0,632.0
2009-3348,New Haven,Hard,48,A,20090823,26,104523,,Q,Frederico Gil,R,178.0,POR,24.4188911704,104332,12.0,,Philipp Petzschner,R,185.0,GER,25.4182067077,6-7(2) 7-6(8) 6-3,3,R32,176.0,2.0,3.0,126.0,94.0,58.0,13.0,17.0,9.0,14.0,8.0,4.0,115.0,56.0,37.0,27.0,16.0,8.0,14.0,110.0,579.0,39.0,1147.0
2009-3348,New Haven,Hard,48,A,20090823,27,104620,,,Simone Bolelli,R,183.0,ITA,23.8767967146,104676,13.0,,Andreas Beck,L,190.0,GER,23.5482546201,6-4 6-4,3,R32,98.0,10.0,0.0,69.0,40.0,30.0,13.0,10.0,4.0,6.0,4.0,6.0,73.0,41.0,24.0,16.0,10.0,8.0,12.0,67.0,816.0,40.0,1115.0
2009-3348,New Haven,Hard,48,A,20090823,28,104919,,,Leonardo Mayer,R,188.0,ARG,22.2778918549,103694,,LL,Olivier Rochus,R,168.0,BEL,28.5968514716,6-0 6-4,3,R32,74.0,8.0,2.0,58.0,35.0,26.0,11.0,8.0,7.0,8.0,0.0,2.0,49.0,24.0,13.0,9.0,8.0,5.0,10.0,65.0,834.0,90.0,678.0
2009-3348,New Haven,Hard,48,A,20090823,29,103812,8.0,,Victor Hanescu,R,198.0,ROU,28.0930869268,104386,,,Janko Tipsarevic,R,180.0,SRB,25.1718001369,6-4 6-7(8) 6-3,3,R32,145.0,5.0,3.0,90.0,60.0,46.0,14.0,15.0,4.0,7.0,4.0,6.0,109.0,55.0,37.0,26.0,16.0,6.0,12.0,29.0,1346.0,63.0,855.0
