tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2013-339,Brisbane,Hard,28,A,20121230,11,105676,,,David Goffin,R,180.0,BEL,22.0670773443,105051,,WC,Matthew Ebden,R,188.0,AUS,25.0978781656,6-2 6-2,3,R32,55.0,2.0,2.0,43.0,28.0,22.0,11.0,8.0,2.0,2.0,1.0,4.0,40.0,18.0,9.0,11.0,8.0,0.0,4.0,46.0,868.0,105.0,529.0
2013-339,Brisbane,Hard,28,A,20121230,12,105777,,,Grigor Dimitrov,R,188.0,BUL,21.6290212183,104548,,,Brian Baker,R,190.0,USA,27.6714579055,6-3 7-6(8),3,R32,82.0,10.0,1.0,64.0,40.0,33.0,15.0,11.0,0.0,1.0,6.0,2.0,70.0,49.0,28.0,16.0,10.0,3.0,5.0,48.0,866.0,61.0,756.0
2013-339,Brisbane,Hard,28,A,20121230,13,104918,1.0,,Andy Murray,R,190.0,GBR,25.6317590691,105357,,Q,John Millman,R,183.0,AUS,23.5482546201,6-1 5-7 6-3,3,R16,126.0,7.0,3.0,98.0,70.0,49.0,13.0,14.0,8.0,10.0,2.0,5.0,82.0,47.0,33.0,15.0,14.0,6.0,11.0,3.0,8000.0,199.0,239.0
2013-339,Brisbane,Hard,28,A,20121230,14,104797,,,Denis Istomin,R,188.0,UZB,26.3162217659,103720,,WC,Lleyton Hewitt,R,180.0,AUS,31.8494182067,7-5 7-5,3,R16,105.0,11.0,2.0,73.0,51.0,42.0,9.0,12.0,4.0,5.0,3.0,1.0,84.0,48.0,30.0,19.0,12.0,9.0,12.0,43.0,897.0,83.0,625.0
2013-339,Brisbane,Hard,28,A,20121230,15,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1478439425,103813,,,Jarkko Nieminen,L,185.0,FIN,31.4414784394,6-2 4-1 RET,3,R16,54.0,6.0,0.0,36.0,22.0,17.0,10.0,6.0,0.0,0.0,0.0,1.0,43.0,28.0,12.0,7.0,7.0,5.0,9.0,18.0,1855.0,41.0,927.0
2013-339,Brisbane,Hard,28,A,20121230,16,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0061601643,103990,,,Tommy Robredo,R,180.0,ESP,30.6694045175,6-3 6-3,3,R16,86.0,1.0,1.0,53.0,34.0,25.0,13.0,9.0,0.0,0.0,4.0,2.0,60.0,29.0,20.0,14.0,9.0,8.0,11.0,19.0,1830.0,114.0,495.0
2013-339,Brisbane,Hard,28,A,20121230,17,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5400410678,104252,6.0,,Florian Mayer,R,190.0,GER,29.2402464066,6-4 6-2,3,R16,71.0,15.0,2.0,55.0,35.0,29.0,9.0,9.0,4.0,5.0,1.0,0.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,36.0,1070.0,28.0,1215.0
2013-339,Brisbane,Hard,28,A,20121230,18,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0109514031,104268,,,Alejandro Falla,L,185.0,COL,29.1307323751,7-6(5) 7-6(5),3,R16,132.0,5.0,1.0,89.0,43.0,28.0,28.0,12.0,6.0,9.0,6.0,2.0,76.0,43.0,27.0,20.0,12.0,1.0,4.0,16.0,2165.0,54.0,809.0
2013-339,Brisbane,Hard,28,A,20121230,19,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6112251882,105676,,,David Goffin,R,180.0,BEL,22.0670773443,6-4 7-6(4),3,R16,88.0,7.0,2.0,76.0,50.0,37.0,16.0,11.0,2.0,2.0,6.0,4.0,71.0,45.0,33.0,15.0,11.0,3.0,4.0,29.0,1177.0,46.0,868.0
2013-339,Brisbane,Hard,28,A,20121230,20,105777,,,Grigor Dimitrov,R,188.0,BUL,21.6290212183,105683,2.0,,Milos Raonic,R,196.0,CAN,22.0123203285,6-3 6-4,3,R16,61.0,10.0,4.0,52.0,26.0,26.0,15.0,10.0,2.0,2.0,4.0,2.0,43.0,24.0,21.0,11.0,9.0,1.0,3.0,48.0,866.0,13.0,2380.0
2013-339,Brisbane,Hard,28,A,20121230,21,104918,1.0,,Andy Murray,R,190.0,GBR,25.6317590691,104797,,,Denis Istomin,R,188.0,UZB,26.3162217659,6-4 7-6(3),3,QF,97.0,4.0,2.0,71.0,46.0,38.0,16.0,11.0,2.0,2.0,7.0,1.0,70.0,39.0,27.0,19.0,11.0,0.0,1.0,3.0,8000.0,43.0,897.0
2013-339,Brisbane,Hard,28,A,20121230,22,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0061601643,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1478439425,6-4 7-6(3),3,QF,87.0,5.0,0.0,63.0,39.0,31.0,16.0,11.0,2.0,3.0,4.0,0.0,72.0,43.0,29.0,18.0,11.0,2.0,4.0,19.0,1830.0,18.0,1855.0
2013-339,Brisbane,Hard,28,A,20121230,23,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5400410678,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0109514031,6-3 6-4,3,QF,82.0,6.0,2.0,62.0,32.0,25.0,16.0,10.0,4.0,5.0,3.0,2.0,52.0,32.0,19.0,11.0,9.0,3.0,6.0,36.0,1070.0,16.0,2165.0
2013-339,Brisbane,Hard,28,A,20121230,24,105777,,,Grigor Dimitrov,R,188.0,BUL,21.6290212183,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6112251882,6-3 6-2,3,QF,59.0,17.0,1.0,62.0,39.0,33.0,11.0,9.0,4.0,4.0,5.0,2.0,40.0,32.0,17.0,4.0,8.0,0.0,3.0,48.0,866.0,29.0,1177.0
2013-339,Brisbane,Hard,28,A,20121230,25,104918,1.0,,Andy Murray,R,190.0,GBR,25.6317590691,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0061601643,6-4 2-0 RET,3,SF,45.0,4.0,1.0,30.0,21.0,17.0,5.0,6.0,1.0,2.0,1.0,0.0,34.0,18.0,10.0,7.0,6.0,2.0,5.0,3.0,8000.0,19.0,1830.0
2013-339,Brisbane,Hard,28,A,20121230,26,105777,,,Grigor Dimitrov,R,188.0,BUL,21.6290212183,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5400410678,6-3 5-7 7-6(5),3,SF,149.0,12.0,3.0,113.0,72.0,57.0,21.0,17.0,7.0,9.0,4.0,3.0,113.0,69.0,53.0,21.0,16.0,6.0,8.0,48.0,866.0,36.0,1070.0
2013-339,Brisbane,Hard,28,A,20121230,27,104918,1.0,,Andy Murray,R,190.0,GBR,25.6317590691,105777,,,Grigor Dimitrov,R,188.0,BUL,21.6290212183,7-6(0) 6-4,3,F,91.0,7.0,4.0,73.0,53.0,38.0,11.0,11.0,3.0,5.0,3.0,2.0,62.0,38.0,24.0,14.0,11.0,1.0,4.0,3.0,8000.0,48.0,866.0
2013-891,Chennai,Hard,28,A,20121231,1,104500,,WC,Somdev Devvarman,R,180.0,IND,27.8795345654,104225,,,Jan Hajek,R,180.0,CZE,29.401779603,6-3 6-3,3,R32,70.0,7.0,0.0,50.0,28.0,24.0,12.0,9.0,2.0,3.0,0.0,1.0,46.0,28.0,13.0,9.0,9.0,1.0,5.0,664.0,32.0,106.0,527.0
2013-891,Chennai,Hard,28,A,20121231,2,105138,,,Roberto Bautista Agut,R,183.0,ESP,24.7145790554,104882,,,Blaz Kavcic,R,188.0,SLO,25.826146475,7-6(6) 6-2,3,R32,134.0,2.0,2.0,76.0,55.0,34.0,9.0,10.0,4.0,7.0,4.0,4.0,85.0,45.0,29.0,13.0,10.0,11.0,16.0,80.0,648.0,94.0,569.0
2013-891,Chennai,Hard,28,A,20121231,3,104897,,,Matthias Bachinger,R,188.0,GER,25.749486653,104229,7.0,,Yen Hsun Lu,R,180.0,TPE,29.3826146475,6-4 3-6 6-4,3,R32,129.0,6.0,7.0,100.0,62.0,40.0,21.0,15.0,10.0,12.0,7.0,2.0,82.0,50.0,38.0,18.0,14.0,6.0,8.0,123.0,462.0,59.0,759.0
2013-891,Chennai,Hard,28,A,20121231,4,104660,,,Sergiy Stakhovsky,R,193.0,UKR,26.984257358,105074,,Q,Ruben Bemelmans,L,183.0,BEL,24.9637234771,7-6(7) 7-6(5),3,R32,114.0,10.0,3.0,100.0,61.0,47.0,17.0,12.0,3.0,5.0,6.0,2.0,85.0,53.0,37.0,20.0,12.0,2.0,4.0,103.0,538.0,111.0,509.0
2013-891,Chennai,Hard,28,A,20121231,5,104534,,,Dudi Sela,R,175.0,ISR,27.742642026,104330,,Q,Rajeev Ram,R,193.0,USA,28.7885010267,6-4 6-1,3,R32,64.0,2.0,2.0,53.0,33.0,26.0,10.0,9.0,2.0,3.0,2.0,1.0,46.0,26.0,15.0,11.0,8.0,4.0,8.0,109.0,512.0,132.0,427.0
2013-891,Chennai,Hard,28,A,20121231,6,105332,5.0,,Benoit Paire,R,196.0,FRA,23.6495550992,104262,,,Flavio Cipolla,R,173.0,ITA,29.1991786448,6-3 6-4,3,R32,78.0,6.0,4.0,67.0,33.0,27.0,14.0,10.0,2.0,3.0,2.0,2.0,57.0,41.0,26.0,7.0,9.0,3.0,6.0,47.0,867.0,95.0,568.0
2013-891,Chennai,Hard,28,A,20121231,7,104898,6.0,,Robin Haase,R,190.0,NED,25.7385352498,106026,,WC,Yuki Bhambri,R,183.0,IND,20.4928131417,7-5 6-3,3,R32,85.0,4.0,3.0,68.0,50.0,39.0,10.0,11.0,4.0,4.0,8.0,3.0,58.0,39.0,27.0,9.0,10.0,5.0,7.0,56.0,780.0,217.0,220.0
2013-891,Chennai,Hard,28,A,20121231,8,105379,,,Aljaz Bedene,R,181.0,SLO,23.4551676934,105311,,,Joao Sousa,R,185.0,POR,23.7563312799,6-3 6-2,3,R32,74.0,6.0,2.0,52.0,34.0,27.0,11.0,8.0,1.0,1.0,0.0,2.0,58.0,37.0,16.0,14.0,9.0,3.0,7.0,86.0,583.0,101.0,546.0
2013-891,Chennai,Hard,28,A,20121231,9,105649,,Q,Cedrik Marcel Stebe,L,183.0,GER,22.2286105407,104997,,,Igor Sijsling,R,190.0,NED,25.3716632444,6-4 6-4,3,R32,85.0,4.0,2.0,74.0,48.0,35.0,15.0,10.0,4.0,4.0,9.0,1.0,60.0,35.0,26.0,13.0,10.0,2.0,4.0,177.0,295.0,68.0,712.0
2013-891,Chennai,Hard,28,A,20121231,10,104424,8.0,,Go Soeda,R,178.0,JPN,28.3203285421,105539,,,Evgeny Donskoy,R,185.0,RUS,22.6475017112,6-1 6-2,3,R32,59.0,1.0,1.0,45.0,20.0,16.0,17.0,8.0,2.0,2.0,5.0,3.0,37.0,18.0,12.0,5.0,7.0,0.0,4.0,60.0,758.0,81.0,637.0
2013-891,Chennai,Hard,28,A,20121231,11,104250,,Q,Prakash Amritraj,R,188.0,IND,29.2484599589,105558,,,Guillaume Rufin,R,188.0,FRA,22.6009582478,6-7(4) 6-2 6-3,3,R32,143.0,9.0,1.0,103.0,72.0,52.0,18.0,15.0,6.0,7.0,5.0,6.0,93.0,48.0,36.0,21.0,14.0,2.0,6.0,551.0,51.0,92.0,574.0
2013-891,Chennai,Hard,28,A,20121231,12,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.0924024641,105723,,,Andrey Kuznetsov,R,185.0,RUS,21.8562628337,6-3 6-4,3,R32,81.0,2.0,0.0,65.0,42.0,29.0,14.0,10.0,2.0,3.0,3.0,2.0,65.0,39.0,24.0,13.0,9.0,5.0,8.0,102.0,545.0,78.0,660.0
2013-891,Chennai,Hard,28,A,20121231,13,104607,1.0,,Tomas Berdych,R,196.0,CZE,27.2881587953,104500,,WC,Somdev Devvarman,R,180.0,IND,27.8795345654,6-3 6-1,3,R16,66.0,4.0,0.0,39.0,20.0,16.0,16.0,8.0,0.0,0.0,2.0,1.0,56.0,38.0,23.0,3.0,8.0,5.0,9.0,6.0,4680.0,664.0,32.0
2013-891,Chennai,Hard,28,A,20121231,14,105138,,,Roberto Bautista Agut,R,183.0,ESP,24.7145790554,104897,,,Matthias Bachinger,R,188.0,GER,25.749486653,7-6(4) 6-3,3,R16,100.0,1.0,3.0,67.0,46.0,35.0,10.0,11.0,1.0,4.0,2.0,1.0,73.0,48.0,29.0,12.0,10.0,6.0,10.0,80.0,648.0,123.0,462.0
2013-891,Chennai,Hard,28,A,20121231,15,105227,3.0,,Marin Cilic,R,198.0,CRO,24.257357974,104660,,,Sergiy Stakhovsky,R,193.0,UKR,26.984257358,4-6 6-2 6-3,3,R16,107.0,15.0,1.0,79.0,45.0,37.0,21.0,14.0,2.0,3.0,4.0,5.0,84.0,55.0,40.0,12.0,13.0,2.0,5.0,15.0,2210.0,103.0,538.0
2013-891,Chennai,Hard,28,A,20121231,16,105332,5.0,,Benoit Paire,R,196.0,FRA,23.6495550992,104534,,,Dudi Sela,R,175.0,ISR,27.742642026,6-1 6-0,3,R16,40.0,9.0,4.0,48.0,29.0,23.0,10.0,7.0,2.0,2.0,0.0,2.0,34.0,22.0,9.0,3.0,6.0,2.0,7.0,47.0,867.0,109.0,512.0
2013-891,Chennai,Hard,28,A,20121231,17,105379,,,Aljaz Bedene,R,181.0,SLO,23.4551676934,104898,6.0,,Robin Haase,R,190.0,NED,25.7385352498,7-5 6-3,3,R16,80.0,4.0,1.0,53.0,34.0,29.0,12.0,11.0,0.0,1.0,5.0,2.0,62.0,41.0,27.0,8.0,10.0,2.0,5.0,86.0,583.0,56.0,780.0
2013-891,Chennai,Hard,28,A,20121231,18,104527,4.0,,Stan Wawrinka,R,183.0,SUI,27.7618069815,105649,,Q,Cedrik Marcel Stebe,L,183.0,GER,22.2286105407,6-4 6-3,3,R16,81.0,7.0,0.0,52.0,36.0,29.0,12.0,10.0,0.0,0.0,3.0,0.0,79.0,49.0,36.0,11.0,9.0,7.0,9.0,17.0,1900.0,177.0,295.0
2013-891,Chennai,Hard,28,A,20121231,19,104424,8.0,,Go Soeda,R,178.0,JPN,28.3203285421,104250,,Q,Prakash Amritraj,R,188.0,IND,29.2484599589,7-6(2) 3-6 6-4,3,R16,150.0,11.0,1.0,92.0,54.0,44.0,19.0,16.0,4.0,8.0,9.0,0.0,120.0,70.0,46.0,27.0,15.0,14.0,17.0,60.0,758.0,551.0,51.0
2013-891,Chennai,Hard,28,A,20121231,20,104386,2.0,,Janko Tipsarevic,R,180.0,SRB,28.5256673511,104273,,,Edouard Roger Vasselin,R,188.0,FRA,29.0924024641,6-2 6-3,3,R16,68.0,2.0,1.0,42.0,27.0,22.0,12.0,8.0,0.0,0.0,2.0,0.0,59.0,37.0,23.0,8.0,9.0,1.0,5.0,9.0,2990.0,102.0,545.0
2013-891,Chennai,Hard,28,A,20121231,21,105138,,,Roberto Bautista Agut,R,183.0,ESP,24.7145790554,104607,1.0,,Tomas Berdych,R,196.0,CZE,27.2881587953,7-5 2-6 6-3,3,QF,138.0,2.0,2.0,96.0,69.0,44.0,12.0,15.0,5.0,9.0,11.0,3.0,94.0,53.0,40.0,15.0,14.0,11.0,15.0,80.0,648.0,6.0,4680.0
2013-891,Chennai,Hard,28,A,20121231,22,105332,5.0,,Benoit Paire,R,196.0,FRA,23.6495550992,105227,3.0,,Marin Cilic,R,198.0,CRO,24.257357974,6-4 1-6 7-5,3,QF,114.0,9.0,7.0,91.0,45.0,34.0,20.0,14.0,2.0,6.0,8.0,1.0,83.0,47.0,30.0,22.0,15.0,5.0,9.0,47.0,867.0,15.0,2210.0
2013-891,Chennai,Hard,28,A,20121231,23,105379,,,Aljaz Bedene,R,181.0,SLO,23.4551676934,104527,4.0,,Stan Wawrinka,R,183.0,SUI,27.7618069815,6-2 7-6(6),3,QF,91.0,5.0,3.0,71.0,45.0,32.0,18.0,10.0,3.0,4.0,5.0,2.0,72.0,49.0,31.0,10.0,10.0,4.0,7.0,86.0,583.0,17.0,1900.0
2013-891,Chennai,Hard,28,A,20121231,24,104386,2.0,,Janko Tipsarevic,R,180.0,SRB,28.5256673511,104424,8.0,,Go Soeda,R,178.0,JPN,28.3203285421,6-2 6-4,3,QF,70.0,9.0,1.0,46.0,32.0,27.0,6.0,9.0,0.0,2.0,6.0,0.0,61.0,34.0,19.0,10.0,9.0,3.0,8.0,9.0,2990.0,60.0,758.0
2013-891,Chennai,Hard,28,A,20121231,25,105138,,,Roberto Bautista Agut,R,183.0,ESP,24.7145790554,105332,5.0,,Benoit Paire,R,196.0,FRA,23.6495550992,3-6 6-1 6-4,3,SF,114.0,3.0,3.0,95.0,62.0,44.0,13.0,13.0,3.0,5.0,15.0,6.0,85.0,46.0,36.0,15.0,13.0,5.0,9.0,80.0,648.0,47.0,867.0
2013-891,Chennai,Hard,28,A,20121231,26,104386,2.0,,Janko Tipsarevic,R,180.0,SRB,28.5256673511,105379,,,Aljaz Bedene,R,181.0,SLO,23.4551676934,4-6 6-2 6-2,3,SF,125.0,9.0,0.0,81.0,50.0,36.0,18.0,13.0,5.0,6.0,8.0,5.0,86.0,48.0,34.0,15.0,13.0,5.0,9.0,9.0,2990.0,86.0,583.0
2013-891,Chennai,Hard,28,A,20121231,27,104386,2.0,,Janko Tipsarevic,R,180.0,SRB,28.5256673511,105138,,,Roberto Bautista Agut,R,183.0,ESP,24.7145790554,3-6 6-1 6-3,3,F,109.0,8.0,1.0,66.0,37.0,32.0,14.0,12.0,0.0,1.0,5.0,3.0,79.0,52.0,31.0,15.0,13.0,3.0,7.0,9.0,2990.0,80.0,648.0
2013-451,Doha,Hard,32,A,20121231,1,103970,1.0,,David Ferrer,R,175.0,ESP,30.7488021903,104460,,Q,Dustin Brown,R,196.0,GER,28.0629705681,5-7 6-3 6-2,3,R32,154.0,2.0,5.0,86.0,55.0,41.0,17.0,15.0,4.0,6.0,14.0,3.0,101.0,64.0,40.0,18.0,14.0,6.0,10.0,5.0,6505.0,167.0,322.0
2013-451,Doha,Hard,32,A,20121231,2,104735,,Q,Tobias Kamke,R,180.0,GER,26.6146475017,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,34.984257358,6-1 6-2,3,R32,57.0,3.0,2.0,39.0,24.0,17.0,9.0,7.0,1.0,2.0,3.0,4.0,48.0,25.0,12.0,8.0,8.0,2.0,8.0,98.0,563.0,91.0,577.0
2013-451,Doha,Hard,32,A,20121231,3,103893,,,Paolo Lorenzi,R,183.0,ITA,31.0444900753,105077,,,Albert Ramos,L,188.0,ESP,24.9555099247,7-6(4) 6-1,3,R32,106.0,0.0,1.0,71.0,49.0,35.0,12.0,10.0,3.0,4.0,2.0,2.0,65.0,31.0,23.0,15.0,9.0,3.0,6.0,64.0,744.0,50.0,830.0
2013-451,Doha,Hard,32,A,20121231,4,104586,,,Lukas Rosol,R,196.0,CZE,27.4387405886,104665,8.0,,Pablo Andujar,R,180.0,ESP,26.9377138946,6-2 7-6(2),3,R32,90.0,3.0,4.0,76.0,44.0,30.0,17.0,10.0,5.0,7.0,0.0,3.0,75.0,51.0,27.0,10.0,10.0,8.0,12.0,73.0,679.0,42.0,915.0
2013-451,Doha,Hard,32,A,20121231,5,104022,4.0,,Mikhail Youzhny,R,183.0,RUS,30.5188227242,103794,,,Benjamin Becker,R,178.0,GER,31.5427789185,4-6 7-6(3) 6-1,3,R32,138.0,5.0,1.0,103.0,66.0,46.0,21.0,14.0,6.0,8.0,12.0,3.0,90.0,45.0,37.0,17.0,15.0,2.0,6.0,25.0,1335.0,65.0,741.0
2013-451,Doha,Hard,32,A,20121231,6,103786,,,Nikolay Davydenko,R,178.0,RUS,31.5811088296,103812,,,Victor Hanescu,R,198.0,ROU,31.446954141,6-2 6-3,3,R32,74.0,2.0,0.0,59.0,47.0,33.0,8.0,9.0,4.0,4.0,1.0,0.0,49.0,38.0,22.0,3.0,8.0,0.0,3.0,44.0,885.0,62.0,753.0
2013-451,Doha,Hard,32,A,20121231,7,104620,,,Simone Bolelli,R,183.0,ITA,27.2306639288,104593,,,Daniel Gimeno Traver,R,185.0,ESP,27.4004106776,6-3 6-7(3) 7-6(2),3,R32,148.0,6.0,2.0,101.0,69.0,52.0,21.0,17.0,3.0,4.0,13.0,4.0,123.0,75.0,53.0,27.0,16.0,8.0,10.0,84.0,623.0,70.0,704.0
2013-451,Doha,Hard,32,A,20121231,8,103997,,,Lukasz Kubot,R,190.0,POL,30.6283367556,103852,7.0,,Feliciano Lopez,L,188.0,ESP,31.279945243,6-4 6-2,3,R32,76.0,7.0,1.0,59.0,44.0,29.0,8.0,9.0,4.0,6.0,6.0,4.0,60.0,29.0,16.0,12.0,9.0,4.0,9.0,74.0,675.0,40.0,1005.0
2013-451,Doha,Hard,32,A,20121231,9,104978,,Q,Daniel Brands,R,196.0,GER,25.4592744695,104871,5.0,,Jeremy Chardy,R,188.0,FRA,25.8836413415,6-4 6-4,3,R32,69.0,6.0,2.0,57.0,43.0,36.0,7.0,10.0,2.0,2.0,6.0,6.0,56.0,31.0,24.0,14.0,10.0,2.0,4.0,153.0,367.0,32.0,1131.0
2013-451,Doha,Hard,32,A,20121231,10,105633,,WC,Mohamed Safwat,R,183.0,EGY,22.2833675565,106325,,WC,Jabor Al Mutawa,U,,QAT,18.6146475017,6-0 6-0,3,R32,42.0,4.0,1.0,31.0,22.0,19.0,6.0,6.0,2.0,2.0,0.0,2.0,31.0,16.0,4.0,3.0,6.0,1.0,7.0,456.0,78.0,,
2013-451,Doha,Hard,32,A,20121231,11,104792,,,Gael Monfils,R,193.0,FRA,26.3326488706,110476,,WC,Mousa Shanan Zayed,U,,QAT,18.8145106092,6-0 6-3,3,R32,48.0,3.0,4.0,51.0,37.0,26.0,6.0,8.0,2.0,4.0,0.0,1.0,41.0,30.0,9.0,4.0,7.0,3.0,9.0,77.0,660.0,1851.0,1.0
2013-451,Doha,Hard,32,A,20121231,12,104259,3.0,,Philipp Kohlschreiber,R,178.0,GER,29.2101300479,104471,,,Ivan Dodig,R,183.0,CRO,27.9945242984,7-6(5) 6-1,3,R32,76.0,6.0,0.0,59.0,41.0,34.0,12.0,10.0,1.0,1.0,7.0,1.0,61.0,37.0,28.0,11.0,9.0,4.0,6.0,20.0,1770.0,72.0,695.0
2013-451,Doha,Hard,32,A,20121231,13,104678,6.0,,Viktor Troicki,R,193.0,SRB,26.8884325804,103451,,,Bjorn Phau,R,175.0,GER,33.2429842574,6-3 3-6 6-4,3,R32,105.0,7.0,2.0,81.0,50.0,39.0,19.0,14.0,3.0,4.0,3.0,1.0,83.0,50.0,36.0,19.0,14.0,7.0,9.0,38.0,1055.0,75.0,668.0
2013-451,Doha,Hard,32,A,20121231,14,105041,,,Lukas Lacko,R,185.0,SVK,25.1608487337,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.5770020534,6-1 2-6 6-4,3,R32,115.0,4.0,3.0,89.0,43.0,33.0,25.0,13.0,5.0,7.0,8.0,3.0,78.0,49.0,33.0,13.0,12.0,4.0,7.0,51.0,827.0,76.0,667.0
