tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2007-403,Miami Masters,Hard,96,M,20070319,25,103722,,,Florent Serra,R,180.0,FRA,26.0506502396,104589,,Q,Chris Guccione,L,201.0,AUS,21.6344969199,6-7(6) 7-6(8) 6-4,3,R128,115.0,6.0,3.0,102.0,66.0,53.0,25.0,17.0,0.0,0.0,22.0,3.0,119.0,68.0,57.0,27.0,17.0,3.0,4.0,64.0,565.0,103.0,417.0
2007-403,Miami Masters,Hard,96,M,20070319,26,103852,,Q,Feliciano Lopez,L,188.0,ESP,25.492128679,103454,,,Nicolas Massu,R,183.0,CHI,27.4387405886,6-3 6-3,3,R128,79.0,12.0,2.0,64.0,37.0,30.0,12.0,9.0,9.0,10.0,3.0,4.0,57.0,29.0,18.0,12.0,9.0,5.0,9.0,84.0,481.0,50.0,695.0
2007-403,Miami Masters,Hard,96,M,20070319,27,103566,,,Michael Llodra,L,190.0,FRA,26.8336755647,102905,,,Stefan Koubek,L,175.0,AUT,30.2067077344,6-4 6-0,3,R128,58.0,8.0,4.0,48.0,29.0,24.0,10.0,8.0,1.0,1.0,2.0,2.0,49.0,26.0,14.0,11.0,8.0,3.0,7.0,76.0,514.0,65.0,562.0
2007-403,Miami Masters,Hard,96,M,20070319,28,103110,,,Daniele Bracciali,R,180.0,ITA,29.1854893908,103018,,,Max Mirnyi,R,196.0,BLR,29.7002053388,7-6(2) 6-4,3,R128,85.0,4.0,1.0,69.0,36.0,31.0,18.0,11.0,2.0,2.0,11.0,7.0,65.0,36.0,31.0,13.0,11.0,4.0,5.0,82.0,485.0,53.0,685.0
2007-403,Miami Masters,Hard,96,M,20070319,29,104559,,Q,Teymuraz Gabashvili,R,188.0,RUS,21.8206707734,104225,,,Jan Hajek,R,180.0,CZE,23.613963039,7-5 4-6 7-5,3,R128,143.0,10.0,6.0,102.0,56.0,46.0,25.0,17.0,4.0,5.0,7.0,1.0,113.0,60.0,42.0,30.0,17.0,6.0,8.0,71.0,523.0,77.0,511.0
2007-403,Miami Masters,Hard,96,M,20070319,30,105223,,,Juan Martin del Potro,R,198.0,ARG,18.4832306639,102035,,,Jonas Bjorkman,R,183.0,SWE,34.9869952088,7-5 6-1,3,R128,79.0,3.0,4.0,57.0,39.0,22.0,11.0,9.0,1.0,4.0,1.0,6.0,61.0,34.0,19.0,7.0,10.0,5.0,12.0,63.0,576.0,39.0,803.0
2007-403,Miami Masters,Hard,96,M,20070319,31,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,23.7891854894,103333,,Q,Ivo Karlovic,R,208.0,CRO,28.052019165,6-4 6-7(4) 7-6(5),3,R128,207.0,0.0,0.0,104.0,77.0,59.0,18.0,17.0,3.0,4.0,19.0,7.0,101.0,66.0,58.0,16.0,17.0,0.0,2.0,66.0,554.0,105.0,411.0
2007-403,Miami Masters,Hard,96,M,20070319,32,103672,,Q,Ricardo Mello,L,175.0,BRA,26.2395619439,103401,,,Jan Hernych,R,190.0,CZE,27.6988364134,6-1 7-6(3),3,R128,90.0,2.0,2.0,64.0,43.0,34.0,13.0,10.0,2.0,2.0,2.0,0.0,71.0,52.0,29.0,11.0,9.0,5.0,7.0,127.0,348.0,72.0,523.0
2007-403,Miami Masters,Hard,96,M,20070319,33,103819,1.0,,Roger Federer,R,185.0,SUI,25.6098562628,105023,,WC,Sam Querrey,R,198.0,USA,19.446954141,6-4 6-3,3,R64,62.0,6.0,1.0,45.0,26.0,25.0,11.0,9.0,0.0,0.0,5.0,7.0,65.0,35.0,23.0,15.0,10.0,5.0,8.0,1.0,7715.0,69.0,537.0
2007-403,Miami Masters,Hard,96,M,20070319,34,104597,29.0,,Nicolas Almagro,R,183.0,ESP,21.5742642026,103808,,,Potito Starace,R,188.0,ITA,25.6783025325,7-6(2) 6-3,3,R64,80.0,5.0,3.0,55.0,34.0,29.0,16.0,10.0,0.0,0.0,0.0,6.0,89.0,58.0,40.0,14.0,11.0,10.0,12.0,34.0,920.0,91.0,464.0
2007-403,Miami Masters,Hard,96,M,20070319,35,103084,,Q,Guillermo Canas,R,185.0,ARG,29.311430527,103507,19.0,,Juan Carlos Ferrero,R,183.0,ESP,27.0965092402,6-7(5) 6-3 7-5,3,R64,174.0,7.0,4.0,98.0,59.0,44.0,20.0,16.0,4.0,7.0,3.0,0.0,117.0,79.0,51.0,13.0,17.0,10.0,16.0,55.0,652.0,20.0,1230.0
2007-403,Miami Masters,Hard,96,M,20070319,36,104755,15.0,,Richard Gasquet,R,185.0,FRA,20.7501711157,103206,,,Sebastien Grosjean,R,175.0,FRA,28.8049281314,6-4 0-6 6-2,3,R64,105.0,5.0,3.0,74.0,37.0,28.0,15.0,12.0,3.0,7.0,6.0,2.0,65.0,40.0,24.0,14.0,12.0,3.0,7.0,16.0,1590.0,57.0,635.0
2007-403,Miami Masters,Hard,96,M,20070319,37,104268,,LL,Alejandro Falla,L,185.0,COL,23.3429158111,103163,9.0,,Tommy Haas,R,188.0,GER,28.9582477755,6-4 6-4,3,R64,67.0,2.0,1.0,57.0,35.0,25.0,11.0,10.0,5.0,7.0,5.0,2.0,61.0,41.0,26.0,10.0,10.0,4.0,8.0,95.0,453.0,9.0,2165.0
2007-403,Miami Masters,Hard,96,M,20070319,38,103285,24.0,,Radek Stepanek,R,185.0,CZE,28.3066392882,103292,,,Gaston Gaudio,R,175.0,ARG,28.2737850787,6-3 6-2,3,R64,60.0,1.0,3.0,50.0,34.0,25.0,10.0,9.0,1.0,3.0,0.0,6.0,43.0,26.0,14.0,5.0,8.0,1.0,6.0,26.0,1070.0,44.0,760.0
2007-403,Miami Masters,Hard,96,M,20070319,39,104252,,,Florian Mayer,R,190.0,GER,23.4524298426,104269,28.0,,Fernando Verdasco,L,188.0,ESP,23.3401779603,7-6(5) 6-1,3,R64,87.0,8.0,0.0,64.0,37.0,30.0,17.0,10.0,0.0,0.0,8.0,7.0,74.0,43.0,32.0,11.0,9.0,9.0,11.0,45.0,760.0,33.0,925.0
2007-403,Miami Masters,Hard,96,M,20070319,40,103990,6.0,,Tommy Robredo,R,180.0,ESP,24.8815879535,103240,,Q,Kevin Kim,R,180.0,USA,28.6461327858,6-2 6-4,3,R64,69.0,2.0,1.0,52.0,40.0,28.0,7.0,9.0,4.0,5.0,2.0,1.0,54.0,39.0,22.0,6.0,9.0,1.0,5.0,6.0,2525.0,130.0,344.0
2007-403,Miami Masters,Hard,96,M,20070319,41,103786,4.0,,Nikolay Davydenko,R,178.0,RUS,25.7932922656,103752,,,Simon Greul,R,185.0,GER,25.9301848049,6-4 6-0,3,R64,55.0,2.0,1.0,43.0,33.0,25.0,8.0,8.0,0.0,0.0,4.0,1.0,51.0,30.0,17.0,8.0,8.0,2.0,6.0,4.0,2865.0,88.0,469.0
2007-403,Miami Masters,Hard,96,M,20070319,42,104025,,Q,Amer Delic,R,196.0,BIH,24.7173169062,104076,31.0,,Jose Acasuso,R,190.0,ARG,24.4106776181,6-0 6-3,3,R64,54.0,7.0,1.0,45.0,27.0,20.0,10.0,8.0,1.0,2.0,0.0,5.0,41.0,17.0,9.0,8.0,7.0,1.0,6.0,89.0,468.0,37.0,865.0
2007-403,Miami Masters,Hard,96,M,20070319,43,103428,,,Juan Ignacio Chela,R,190.0,ARG,27.5509924709,104386,,,Janko Tipsarevic,R,180.0,SRB,22.7378507871,6-2 6-2,3,R64,70.0,5.0,0.0,51.0,37.0,27.0,9.0,8.0,2.0,3.0,1.0,1.0,54.0,26.0,13.0,10.0,8.0,7.0,12.0,25.0,1075.0,98.0,449.0
2007-403,Miami Masters,Hard,96,M,20070319,44,104607,14.0,,Tomas Berdych,R,196.0,CZE,21.5003422313,103096,,,Arnaud Clement,R,173.0,FRA,29.2511978097,6-4 6-1,3,R64,68.0,9.0,0.0,48.0,33.0,28.0,10.0,9.0,1.0,1.0,4.0,1.0,51.0,29.0,20.0,10.0,8.0,3.0,6.0,15.0,1715.0,51.0,690.0
2007-403,Miami Masters,Hard,96,M,20070319,45,103900,11.0,,David Nalbandian,R,180.0,ARG,25.2101300479,102434,,,Vincent Spadea,R,183.0,USA,32.6652977413,6-3 6-4,3,R64,76.0,4.0,2.0,55.0,32.0,26.0,12.0,9.0,5.0,6.0,6.0,1.0,64.0,34.0,23.0,13.0,10.0,8.0,12.0,11.0,1995.0,74.0,515.0
2007-403,Miami Masters,Hard,96,M,20070319,46,103813,20.0,,Jarkko Nieminen,L,185.0,FIN,25.6536618754,105095,,LL,Evgeny Korolev,R,185.0,KAZ,19.0910335387,6-0 6-0,3,R64,55.0,0.0,0.0,30.0,20.0,18.0,6.0,6.0,0.0,0.0,1.0,1.0,64.0,37.0,19.0,7.0,6.0,9.0,15.0,21.0,1210.0,68.0,540.0
2007-403,Miami Masters,Hard,96,M,20070319,47,102148,,,Fabrice Santoro,R,178.0,FRA,34.2724161533,102845,,,Carlos Moya,R,190.0,ESP,30.5571526352,7-6(5) 6-2,3,R64,102.0,5.0,1.0,70.0,45.0,32.0,13.0,10.0,3.0,4.0,2.0,5.0,74.0,46.0,29.0,14.0,10.0,8.0,11.0,56.0,640.0,32.0,940.0
2007-403,Miami Masters,Hard,96,M,20070319,48,103344,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,103835,,,Filippo Volandri,R,183.0,ITA,25.5331964408,6-3 6-2,3,R64,65.0,12.0,1.0,52.0,25.0,18.0,17.0,9.0,1.0,2.0,0.0,4.0,52.0,27.0,13.0,14.0,8.0,8.0,12.0,7.0,2395.0,52.0,687.0
2007-403,Miami Masters,Hard,96,M,20070319,49,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,26.636550308,102563,,WC,Thomas Johansson,R,180.0,SWE,31.9863107461,7-5 6-3,3,R64,88.0,13.0,4.0,66.0,41.0,34.0,11.0,11.0,6.0,7.0,9.0,5.0,68.0,37.0,28.0,10.0,10.0,7.0,10.0,5.0,2755.0,75.0,514.0
2007-403,Miami Masters,Hard,96,M,20070319,50,103908,,,Paul Henri Mathieu,R,185.0,FRA,25.1800136893,103781,26.0,,Jurgen Melzer,L,183.0,AUT,25.8234086242,6-0 7-5,3,R64,82.0,0.0,1.0,64.0,35.0,24.0,16.0,9.0,3.0,4.0,4.0,4.0,58.0,29.0,15.0,12.0,9.0,3.0,8.0,61.0,585.0,29.0,1050.0
2007-403,Miami Masters,Hard,96,M,20070319,51,103470,,LL,Robert Kendrick,R,190.0,USA,27.3401779603,103171,,Q,Raemon Sluiter,R,185.0,NED,28.9308692676,6-4 6-4,3,R64,86.0,16.0,9.0,74.0,35.0,25.0,19.0,10.0,4.0,6.0,6.0,1.0,64.0,29.0,20.0,14.0,10.0,6.0,10.0,87.0,472.0,147.0,302.0
2007-403,Miami Masters,Hard,96,M,20070319,52,104918,12.0,,Andy Murray,R,190.0,GBR,19.8439425051,102834,,,Paul Goldstein,R,178.0,USA,30.6201232033,6-2 7-6(4),3,R64,94.0,8.0,7.0,77.0,38.0,31.0,14.0,10.0,4.0,7.0,2.0,3.0,73.0,41.0,21.0,15.0,10.0,4.0,9.0,12.0,1905.0,97.0,449.0
2007-403,Miami Masters,Hard,96,M,20070319,53,103970,13.0,,David Ferrer,R,175.0,ESP,24.9609856263,104338,,,Juan Monaco,R,185.0,ARG,22.970568104,6-2 6-2,3,R64,63.0,2.0,0.0,45.0,29.0,21.0,12.0,8.0,0.0,0.0,1.0,1.0,52.0,34.0,20.0,6.0,8.0,1.0,5.0,14.0,1765.0,54.0,664.0
2007-403,Miami Masters,Hard,96,M,20070319,54,104620,,Q,Simone Bolelli,R,183.0,ITA,21.4428473648,104098,21.0,,Dmitry Tursunov,R,185.0,RUS,24.2655715264,6-7(0) 6-3 6-4,3,R64,150.0,4.0,1.0,107.0,71.0,46.0,22.0,15.0,7.0,8.0,10.0,4.0,87.0,37.0,29.0,30.0,16.0,1.0,5.0,113.0,388.0,22.0,1190.0
2007-403,Miami Masters,Hard,96,M,20070319,55,104468,32.0,,Gilles Simon,R,183.0,FRA,22.2231348392,103632,,,Luis Horna,R,180.0,PER,26.507871321,6-3 7-6(4),3,R64,115.0,3.0,2.0,89.0,55.0,39.0,20.0,11.0,10.0,10.0,3.0,0.0,67.0,41.0,30.0,15.0,10.0,0.0,1.0,38.0,820.0,70.0,525.0
2007-403,Miami Masters,Hard,96,M,20070319,56,104053,3.0,,Andy Roddick,R,188.0,USA,24.5503080082,103506,,,Martin Vassallo Arguello,R,183.0,ARG,27.1019849418,6-3 6-2,3,R64,61.0,7.0,3.0,55.0,42.0,35.0,6.0,9.0,3.0,3.0,3.0,2.0,46.0,28.0,21.0,5.0,8.0,0.0,3.0,3.0,2980.0,62.0,582.0
2007-403,Miami Masters,Hard,96,M,20070319,57,103722,,,Florent Serra,R,180.0,FRA,26.0506502396,103484,8.0,,James Blake,R,185.0,USA,27.2224503765,7-6(8) 2-6 6-3,3,R64,120.0,5.0,4.0,104.0,78.0,57.0,11.0,15.0,5.0,8.0,13.0,5.0,104.0,63.0,49.0,17.0,14.0,7.0,9.0,64.0,565.0,8.0,2270.0
2007-403,Miami Masters,Hard,96,M,20070319,58,103852,,Q,Feliciano Lopez,L,188.0,ESP,25.492128679,103498,25.0,,Marat Safin,R,193.0,RUS,27.1403148528,7-5 7-6(2),3,R64,121.0,12.0,3.0,99.0,45.0,36.0,25.0,12.0,12.0,14.0,9.0,4.0,69.0,31.0,22.0,21.0,12.0,2.0,5.0,84.0,481.0,27.0,1070.0
2007-403,Miami Masters,Hard,96,M,20070319,59,103566,,,Michael Llodra,L,190.0,FRA,26.8336755647,103103,22.0,,Dominik Hrbaty,R,183.0,SVK,29.2019164956,6-3 6-2,3,R64,66.0,5.0,1.0,46.0,32.0,28.0,8.0,9.0,0.0,0.0,2.0,4.0,62.0,37.0,24.0,8.0,8.0,5.0,8.0,76.0,514.0,24.0,1083.0
2007-403,Miami Masters,Hard,96,M,20070319,60,104925,10.0,,Novak Djokovic,R,188.0,SRB,19.8247775496,103110,,,Daniele Bracciali,R,180.0,ITA,29.1854893908,7-6(4) 6-4,3,R64,84.0,13.0,1.0,66.0,45.0,36.0,15.0,11.0,3.0,3.0,8.0,0.0,72.0,47.0,34.0,16.0,11.0,3.0,4.0,10.0,2060.0,82.0,485.0
2007-403,Miami Masters,Hard,96,M,20070319,61,104022,16.0,,Mikhail Youzhny,R,183.0,RUS,24.7310061602,104559,,Q,Teymuraz Gabashvili,R,188.0,RUS,21.8206707734,3-6 6-3 6-3,3,R64,108.0,5.0,4.0,76.0,40.0,33.0,20.0,13.0,1.0,3.0,3.0,8.0,73.0,39.0,32.0,15.0,14.0,0.0,4.0,17.0,1515.0,71.0,523.0
2007-403,Miami Masters,Hard,96,M,20070319,62,105223,,,Juan Martin del Potro,R,198.0,ARG,18.4832306639,104571,17.0,,Marcos Baghdatis,R,183.0,CYP,21.7522245038,6-2 5-7 6-0,3,R64,116.0,9.0,3.0,91.0,63.0,42.0,16.0,13.0,7.0,9.0,5.0,6.0,72.0,40.0,28.0,9.0,13.0,0.0,6.0,63.0,576.0,18.0,1345.0
2007-403,Miami Masters,Hard,96,M,20070319,63,103694,30.0,,Olivier Rochus,R,168.0,BEL,26.1629021218,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,23.7891854894,6-3 6-4,3,R64,82.0,1.0,3.0,71.0,44.0,33.0,15.0,10.0,6.0,6.0,4.0,1.0,51.0,32.0,20.0,11.0,9.0,1.0,3.0,36.0,890.0,66.0,554.0
2007-403,Miami Masters,Hard,96,M,20070319,64,104745,2.0,,Rafael Nadal,L,185.0,ESP,20.7912388775,103672,,Q,Ricardo Mello,L,175.0,BRA,26.2395619439,7-6(7) 6-2,3,R64,106.0,4.0,0.0,63.0,40.0,33.0,14.0,10.0,1.0,1.0,4.0,1.0,74.0,49.0,32.0,14.0,10.0,5.0,7.0,2.0,4755.0,127.0,348.0
2007-403,Miami Masters,Hard,96,M,20070319,65,103819,1.0,,Roger Federer,R,185.0,SUI,25.6098562628,104597,29.0,,Nicolas Almagro,R,183.0,ESP,21.5742642026,7-5 6-3,3,R32,82.0,9.0,1.0,57.0,27.0,22.0,19.0,11.0,0.0,1.0,5.0,3.0,73.0,48.0,31.0,11.0,10.0,6.0,9.0,1.0,7715.0,34.0,920.0
2007-403,Miami Masters,Hard,96,M,20070319,66,103084,,Q,Guillermo Canas,R,185.0,ARG,29.311430527,104755,15.0,,Richard Gasquet,R,185.0,FRA,20.7501711157,7-6(3) 6-3,3,R32,99.0,6.0,2.0,74.0,52.0,40.0,11.0,11.0,5.0,6.0,2.0,1.0,62.0,40.0,27.0,13.0,10.0,4.0,6.0,55.0,652.0,16.0,1590.0
2007-403,Miami Masters,Hard,96,M,20070319,67,103285,24.0,,Radek Stepanek,R,185.0,CZE,28.3066392882,104268,,LL,Alejandro Falla,L,185.0,COL,23.3429158111,6-3 6-2,3,R32,71.0,0.0,3.0,50.0,27.0,21.0,13.0,9.0,0.0,1.0,1.0,4.0,47.0,28.0,17.0,8.0,8.0,1.0,5.0,26.0,1070.0,95.0,453.0
2007-403,Miami Masters,Hard,96,M,20070319,68,103990,6.0,,Tommy Robredo,R,180.0,ESP,24.8815879535,104252,,,Florian Mayer,R,190.0,GER,23.4524298426,6-4 6-4,3,R32,83.0,2.0,4.0,73.0,47.0,35.0,12.0,10.0,8.0,9.0,3.0,1.0,51.0,33.0,23.0,7.0,10.0,0.0,3.0,6.0,2525.0,45.0,760.0
2007-403,Miami Masters,Hard,96,M,20070319,69,104025,,Q,Amer Delic,R,196.0,BIH,24.7173169062,103786,4.0,,Nikolay Davydenko,R,178.0,RUS,25.7932922656,7-6(5) 6-3,3,R32,92.0,6.0,0.0,77.0,55.0,39.0,12.0,10.0,7.0,8.0,1.0,4.0,74.0,50.0,36.0,11.0,11.0,3.0,6.0,89.0,468.0,4.0,2865.0
2007-403,Miami Masters,Hard,96,M,20070319,70,103428,,,Juan Ignacio Chela,R,190.0,ARG,27.5509924709,104607,14.0,,Tomas Berdych,R,196.0,CZE,21.5003422313,6-4 7-6(6),3,R32,89.0,2.0,2.0,64.0,35.0,25.0,20.0,11.0,0.0,1.0,9.0,2.0,72.0,40.0,33.0,14.0,11.0,4.0,6.0,25.0,1075.0,15.0,1715.0
2007-403,Miami Masters,Hard,96,M,20070319,71,103813,20.0,,Jarkko Nieminen,L,185.0,FIN,25.6536618754,103900,11.0,,David Nalbandian,R,180.0,ARG,25.2101300479,6-4 7-6(3),3,R32,129.0,1.0,2.0,102.0,67.0,44.0,12.0,11.0,7.0,10.0,2.0,3.0,73.0,31.0,21.0,20.0,11.0,3.0,7.0,21.0,1210.0,11.0,1995.0
2007-403,Miami Masters,Hard,96,M,20070319,72,103344,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,102148,,,Fabrice Santoro,R,178.0,FRA,34.2724161533,3-6 6-3 6-4,3,R32,133.0,11.0,6.0,87.0,44.0,34.0,21.0,14.0,3.0,6.0,4.0,2.0,99.0,59.0,35.0,22.0,14.0,10.0,14.0,7.0,2395.0,56.0,640.0
2007-403,Miami Masters,Hard,96,M,20070319,73,103908,,,Paul Henri Mathieu,R,185.0,FRA,25.1800136893,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,26.636550308,6-3 7-6(6),3,R32,112.0,3.0,0.0,75.0,48.0,36.0,16.0,11.0,5.0,6.0,8.0,4.0,78.0,44.0,30.0,17.0,10.0,4.0,6.0,61.0,585.0,5.0,2755.0
2007-403,Miami Masters,Hard,96,M,20070319,74,104918,12.0,,Andy Murray,R,190.0,GBR,19.8439425051,103470,,LL,Robert Kendrick,R,190.0,USA,27.3401779603,6-3 6-1,3,R32,62.0,1.0,0.0,43.0,34.0,25.0,7.0,8.0,0.0,0.0,4.0,6.0,62.0,37.0,21.0,11.0,8.0,4.0,8.0,12.0,1905.0,87.0,472.0
2007-403,Miami Masters,Hard,96,M,20070319,75,103970,13.0,,David Ferrer,R,175.0,ESP,24.9609856263,104620,,Q,Simone Bolelli,R,183.0,ITA,21.4428473648,7-6(0) 6-2,3,R32,70.0,3.0,0.0,56.0,46.0,35.0,7.0,10.0,0.0,1.0,2.0,3.0,56.0,32.0,23.0,10.0,10.0,0.0,3.0,14.0,1765.0,113.0,388.0
2007-403,Miami Masters,Hard,96,M,20070319,76,104053,3.0,,Andy Roddick,R,188.0,USA,24.5503080082,104468,32.0,,Gilles Simon,R,183.0,FRA,22.2231348392,6-4 6-4,3,R32,71.0,8.0,2.0,57.0,33.0,28.0,15.0,10.0,1.0,1.0,4.0,2.0,61.0,36.0,25.0,14.0,10.0,3.0,5.0,3.0,2980.0,38.0,820.0
2007-403,Miami Masters,Hard,96,M,20070319,77,103852,,Q,Feliciano Lopez,L,188.0,ESP,25.492128679,103722,,,Florent Serra,R,180.0,FRA,26.0506502396,7-6(4) 6-3,3,R32,84.0,5.0,1.0,60.0,28.0,26.0,23.0,11.0,0.0,0.0,2.0,4.0,77.0,57.0,37.0,11.0,10.0,5.0,6.0,84.0,481.0,64.0,565.0
2007-403,Miami Masters,Hard,96,M,20070319,78,104925,10.0,,Novak Djokovic,R,188.0,SRB,19.8247775496,103566,,,Michael Llodra,L,190.0,FRA,26.8336755647,6-4 6-1,3,R32,60.0,1.0,1.0,44.0,27.0,23.0,13.0,9.0,0.0,0.0,3.0,3.0,48.0,27.0,16.0,10.0,8.0,2.0,5.0,10.0,2060.0,76.0,514.0
2007-403,Miami Masters,Hard,96,M,20070319,79,105223,,,Juan Martin del Potro,R,198.0,ARG,18.4832306639,104022,16.0,,Mikhail Youzhny,R,183.0,RUS,24.7310061602,7-6(2) 6-4,3,R32,97.0,6.0,1.0,70.0,45.0,31.0,15.0,11.0,1.0,3.0,0.0,4.0,71.0,44.0,32.0,9.0,11.0,2.0,5.0,63.0,576.0,17.0,1515.0
2007-403,Miami Masters,Hard,96,M,20070319,80,104745,2.0,,Rafael Nadal,L,185.0,ESP,20.7912388775,103694,30.0,,Olivier Rochus,R,168.0,BEL,26.1629021218,W/O,3,R32,,,,,,,,,,,,,,,,,,,,2.0,4755.0,36.0,890.0
2007-403,Miami Masters,Hard,96,M,20070319,81,103084,,Q,Guillermo Canas,R,185.0,ARG,29.311430527,103819,1.0,,Roger Federer,R,185.0,SUI,25.6098562628,7-6(2) 2-6 7-6(5),3,R16,159.0,5.0,0.0,122.0,67.0,51.0,26.0,16.0,12.0,16.0,7.0,1.0,97.0,54.0,39.0,27.0,16.0,3.0,5.0,55.0,652.0,1.0,7715.0
2007-403,Miami Masters,Hard,96,M,20070319,82,103990,6.0,,Tommy Robredo,R,180.0,ESP,24.8815879535,103285,24.0,,Radek Stepanek,R,185.0,CZE,28.3066392882,7-6(4) 5-7 7-6(3),3,R16,176.0,3.0,0.0,119.0,85.0,59.0,20.0,18.0,6.0,10.0,7.0,1.0,117.0,76.0,57.0,20.0,18.0,5.0,8.0,6.0,2525.0,26.0,1070.0
2007-403,Miami Masters,Hard,96,M,20070319,83,103428,,,Juan Ignacio Chela,R,190.0,ARG,27.5509924709,104025,,Q,Amer Delic,R,196.0,BIH,24.7173169062,6-3 6-2,3,R16,80.0,6.0,5.0,79.0,46.0,35.0,13.0,9.0,11.0,12.0,3.0,1.0,44.0,22.0,13.0,10.0,8.0,1.0,5.0,25.0,1075.0,89.0,468.0
2007-403,Miami Masters,Hard,96,M,20070319,84,103344,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,103813,20.0,,Jarkko Nieminen,L,185.0,FIN,25.6536618754,7-6(4) 6-4,3,R16,100.0,13.0,1.0,73.0,44.0,35.0,18.0,11.0,1.0,1.0,1.0,1.0,73.0,42.0,26.0,23.0,11.0,4.0,5.0,7.0,2395.0,21.0,1210.0
2007-403,Miami Masters,Hard,96,M,20070319,85,104918,12.0,,Andy Murray,R,190.0,GBR,19.8439425051,103908,,,Paul Henri Mathieu,R,185.0,FRA,25.1800136893,2-6 7-5 6-3,3,R16,127.0,9.0,2.0,84.0,48.0,34.0,19.0,15.0,4.0,8.0,1.0,4.0,83.0,49.0,30.0,19.0,14.0,5.0,9.0,12.0,1905.0,61.0,585.0
2007-403,Miami Masters,Hard,96,M,20070319,86,104053,3.0,,Andy Roddick,R,188.0,USA,24.5503080082,103970,13.0,,David Ferrer,R,175.0,ESP,24.9609856263,7-5 6-3,3,R16,87.0,7.0,2.0,65.0,36.0,31.0,16.0,11.0,3.0,4.0,2.0,0.0,58.0,45.0,29.0,6.0,10.0,4.0,7.0,3.0,2980.0,14.0,1765.0
2007-403,Miami Masters,Hard,96,M,20070319,87,104925,10.0,,Novak Djokovic,R,188.0,SRB,19.8247775496,103852,,Q,Feliciano Lopez,L,188.0,ESP,25.492128679,6-0 6-3,3,R16,57.0,4.0,1.0,41.0,28.0,24.0,9.0,8.0,1.0,1.0,1.0,2.0,40.0,29.0,17.0,3.0,7.0,4.0,8.0,10.0,2060.0,84.0,481.0
2007-403,Miami Masters,Hard,96,M,20070319,88,104745,2.0,,Rafael Nadal,L,185.0,ESP,20.7912388775,105223,,,Juan Martin del Potro,R,198.0,ARG,18.4832306639,6-0 6-4,3,R16,89.0,3.0,0.0,53.0,36.0,26.0,10.0,8.0,2.0,2.0,0.0,1.0,60.0,47.0,24.0,6.0,8.0,9.0,13.0,2.0,4755.0,63.0,576.0
2007-403,Miami Masters,Hard,96,M,20070319,89,103084,,Q,Guillermo Canas,R,185.0,ARG,29.311430527,103990,6.0,,Tommy Robredo,R,180.0,ESP,24.8815879535,7-6(5) 6-1,3,QF,97.0,2.0,0.0,53.0,30.0,24.0,18.0,9.0,0.0,0.0,3.0,2.0,78.0,52.0,33.0,12.0,10.0,8.0,11.0,55.0,652.0,6.0,2525.0
2007-403,Miami Masters,Hard,96,M,20070319,90,103344,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,103428,,,Juan Ignacio Chela,R,190.0,ARG,27.5509924709,6-3 7-5,3,QF,90.0,14.0,2.0,72.0,43.0,32.0,16.0,11.0,3.0,4.0,3.0,2.0,49.0,33.0,27.0,5.0,10.0,2.0,5.0,7.0,2395.0,25.0,1075.0
2007-403,Miami Masters,Hard,96,M,20070319,91,104918,12.0,,Andy Murray,R,190.0,GBR,19.8439425051,104053,3.0,,Andy Roddick,R,188.0,USA,24.5503080082,5-3 RET,3,QF,36.0,2.0,1.0,22.0,14.0,11.0,5.0,4.0,0.0,0.0,2.0,1.0,24.0,13.0,11.0,5.0,4.0,3.0,4.0,12.0,1905.0,3.0,2980.0
2007-403,Miami Masters,Hard,96,M,20070319,92,104925,10.0,,Novak Djokovic,R,188.0,SRB,19.8247775496,104745,2.0,,Rafael Nadal,L,185.0,ESP,20.7912388775,6-3 6-4,3,QF,97.0,7.0,0.0,65.0,45.0,29.0,15.0,10.0,4.0,5.0,1.0,1.0,54.0,40.0,28.0,5.0,9.0,4.0,7.0,10.0,2060.0,2.0,4755.0
2007-403,Miami Masters,Hard,96,M,20070319,93,103084,,Q,Guillermo Canas,R,185.0,ARG,29.311430527,103344,7.0,,Ivan Ljubicic,R,193.0,CRO,28.0,7-5 6-2,3,SF,94.0,4.0,3.0,72.0,49.0,36.0,12.0,10.0,7.0,7.0,6.0,0.0,49.0,32.0,24.0,9.0,10.0,0.0,3.0,55.0,652.0,7.0,2395.0
